Edge ID,Capacity (vehicles/hour)
-957217628#0,2
-957217629#0,2
-957217630#0,2
-957217635,2
-957217636#0,2
-957217636#1,2
-957217637#0,2
-957217638#0,2
-957217641#0,2
-957217642#0,2
-957217642#1,2
-957217643#0,2
-957217651#0,2
-957217652#0,4
-957217652#1,4
-957217653#0,2
-957217653#1,2
-957217655#0,2
-957217655#1,2
-957217658,2
-957217659#0,2
-957217660#0,2
-957217661#0,2
-957217662#0,2
-957217662#1,2
-957217665,2
-957217666,2
-957217667,2
-957217668,2
-957217669,2
-957217670,2
-957217671,2
-957217672,2
-957217673,2
-957217674,2
-957217678,2
-957217679,2
-957217680,2
-957217681,2
-957217682,2
-957217683,2
-957217684,2
-957217686,2
-957217687,2
-957217688,2
-957217689,2
-957217690,2
-957217691,2
-957217692,2
-957217693,2
-957217694,2
-957217695,2
-957217696,2
-957217697,2
-957217698,2
-957217699,2
-957217700,2
-957217701,2
-957217702#0,2
-957217703#0,2
-957217704#0,2
-957217706,2
-957217707,2
-957217708,2
-957217709,2
-957217710,2
-957217711,2
-957217712,2
-957217713,2
-957217714,2
-957217715,2
-957217716,2
-957217717,2
-957217718,2
-957217720,2
-957217722,2
-957217723,2
-957217724,2
-957217727#0,2
-957217727#1,2
-957217727#2,2
-957217728,2
-957217731#0,2
-957217734#0,2
-957217734#1,2
-957217734#2,2
-957217735,2
-957217736,2
-957217738,2
-957217739,2
-957217740,2
-957217741,2
-957217742,2
-957217744,2
-957217745,2
-957217746,2
-957217747,2
-957217748,2
-957217749,2
-957217750,2
-957217751,2
-957217752,2
-957217754,2
-957217755,2
-957217756,2
-957217757#0,2
-957217758#0,2
-957217759#0,2
-957217760#0,2
-957217761,2
-957217764,2
-957217765,2
-957217770,2
-957217771,2
-957217772,2
-957217773,2
-957217774,2
-957217775,2
-957217776,2
-957217777#0,2
-957217777#1,2
-957217778#0,2
-957217779,2
-957217780,2
-957217781,2
-957217782#0,2
-957217782#1,2
-957217783#0,2
-957217784,2
-957217785,2
-957217786,2
-957217787#0,2
-957217787#1,2
-957217789#0,2
-957217790#0,2
-957223876,2
-957223882#0,2
-957223884#0,2
-957223885,2
-957223886,2
-957223887,2
-957223888,2
-957223889,2
-957223890,2
-957223891,2
-957223892,2
-957223893,2
-957223894,2
-957223895,2
-957223896,2
-957223900,2
-957223904#0,2
-957223909#0,2
-957223912,2
-957223917,2
-957223918#0,2
-957223919,2
-957223920,2
-957223921,2
-957223922,2
-957223923#0,2
-957223923#1,2
-957223924#0,2
-957223924#1,2
-957223924#2,2
-957223924#4,2
-957223927,2
-957223928#0,2
-957223930#0,2
-957223930#1,2
-957223932#0,2
-957223933#0,2
-957223934,2
-957223935,2
-957223936,2
-957223937,2
-957223949,2
-957223950,2
-957223951,2
-957223957,2
-957223960#0,2
-957223960#1,2
-957237069#0,4
-957245678,2
-957352229,2
-957553977,4
-957553979,2
-957849280#0,2
-957849280#1,2
-957879826,2
-958168820#0,2
-958168820#1,2
-958168820#2,2
-958168821#0,2
-958168821#1,2
-958451106#0,2
-958451106#1,2
-958451106#2,2
-958504762,2
-958504766,2
-958504767,2
-958504769#0,2
-958504772#0,2
-958504772#1,2
-958504777,2
-958504778#0,2
-958504778#1,2
-958504779,2
-958504780,2
-958510956#0,2
-958510956#1,2
-958510957,2
-958510958,2
-958560127,2
-958560128,2
-958560129,2
-958560131#0,2
-958560131#1,2
-958560137#0,2
-958560137#1,2
-958560139#0,2
-958560140#0,2
-958560140#1,2
-958560141#0,2
-958560142,2
-958560143,2
-958560154#0,2
-958560154#1,2
-958560156#0,2
-958560157#0,2
-958560158#0,2
-958560158#1,2
-958560159#0,2
-958560159#1,2
-958560160#0,2
-958560160#1,2
-958560161,2
-958560162,2
-958560163,2
-958560166#0,2
-958560167#0,2
-958560167#1,2
-958560168,2
-958560169,2
-958560170,2
-958560171,2
-958560176,2
-958560177#0,2
-958560180,2
-958561028,2
-958581360#0,2
-958581360#1,2
-958581364#0,2
-958581371,2
-958581390#0,2
-958581391,2
-958586681#0,2
-958590726,2
-958590727#0,2
-958590727#1,2
-958590728,2
-958590732,2
-958590734,2
-958590736,2
-958590738,2
-958670351,2
-958675246,2
-958968289,2
-958968290#0,2
-959829873,2
-959829874,2
-959829875,2
-959829876,2
-959829879,2
-959829880,2
-959829881,2
-959829882,2
-959829883,2
-959829884,2
-959829886,2
-959829887,2
-959829888,2
-959829889,2
-959829890,2
-959829891,2
-959829892,2
-959829893,2
-959829894,2
-959829895,2
-959829896,2
-959829897,2
-959829898,2
-959829899,2
-959829900,2
-959829901,2
-959829902,2
-959829903,2
-959829904,2
-959829905,2
-959829906,2
-959829907,2
-959829908,2
-959829909,2
-959829910,2
-959829911,2
-959829912,2
-959829913,2
-959829914,2
-959829915,2
-959829916,2
-959829917,2
-959829918,2
-959829919,2
-959829920,2
-959829921,2
-959829922,2
-959829923,2
-959829924,2
-959829925,2
-959829926,2
-959829927,2
-959829928,2
-959829929,2
-959829930,2
-959829931,2
-959829932,2
-959829933,2
-959829934,2
-959829935,2
-959829936,2
-959829937,2
-959829938,2
-959829939,2
-959829940,2
-959829941,2
-959829942,2
-959829943,2
-959829944,2
-959829945,2
-959829946,2
-959829947,2
-959829948,2
-959829949,2
-959829950,2
-959829951,2
-959829952,2
-959829953,2
-959829954,2
-959829955,2
-959829956,2
-959829957,2
-959829958,2
-959829959,2
-959829960,2
-959829962,2
-959829963,2
-959829964,2
-959829965,2
-959829966,2
-959829967,2
-959829968,2
-959829969,2
-959829970,2
-959829971,2
-959829972,2
-96035631#0,2
-96035631#1,2
-96035631#2,2
-96035631#3,2
-96035631#4,2
-96035631#5,2
-96035669#0,2
-96035669#1,2
-96035669#2,2
-96035669#3,2
-96042283#0,2
-96042283#2,2
-96042283#3,2
-96042283#4,2
-96042283#5,2
-96046647,2
-96046649,2
-96046652#0,2
-96046652#1,2
-96046652#2,2
-96046652#3,2
-96046652#4,2
-96046653#0,2
-96046653#1,2
-96046653#2,2
-96046656#0,2
-96046656#1,2
-96046657,2
-96046658,2
-96046659,2
-96046661,2
-96046664,2
-960744878,2
-961335606#0,2
-961335606#1,2
-961342335#0,2
-961342335#1,2
-961342336#0,2
-961342337#0,2
-961342354#0,2
-961342366,2
-961346401,2
-961346402#0,2
-961346402#1,2
-961346403,2
-961346409#1,2
-961611767,2
-961635374#0,2
-961635374#2,2
-961635375,2
-962708431,2
-963034509,2
-963040079,2
-963150202,2
-963150203#0,2
-963150204,2
-963150205,2
-963150206,2
-963150207,2
-963150208,2
-963150209,2
-963150210,2
-963150211,2
-963150212,2
-963150215,2
-963150216,2
-963150217,2
-963150218,2
-963150219,2
-963150220,2
-963150221,2
-963150222,2
-963150223,2
-963150224#0,2
-963150225#0,2
-963349638,2
-963349639#0,2
-963349639#1,2
-963349640,2
-963349641,2
-963349642,2
-963349643,2
-963349644,2
-963349645,2
-963349646,2
-963349650,2
-963349651,2
-963349652,2
-963349653,2
-963349654,2
-963349655,2
-963349656,2
-963349657,2
-963349658,2
-963349659,2
-963349660,2
-963416911,2
-963693652#0,2
-963693652#1,2
-963784900#0,2
-963784900#1,2
-963784903#1,2
-965314019,2
-965314020,2
-965314021,2
-965314022,2
-965314023,2
-965314024,2
-965314025,2
-965314026,2
-965314027,2
-965314028,2
-965314029,2
-965314030,2
-965314031,2
-965314032,2
-965314033,2
-965314034,2
-965314035,2
-965314036,2
-965314037,2
-96580056,2
-966847478,2
-966847479,2
-966847480,2
-966847481,2
-966847482,2
-966847483,2
-966847484,2
-966847485,2
-966847486#0,2
-966847487#0,2
-966847487#1,2
-966847488#0,2
-966847488#1,2
-966847489,2
-966847490,2
-966847491#0,2
-966847492,2
-96740548,2
-96740557,2
-96740563#0,2
-96740563#1,2
-968116793#0,4
-968116793#1,4
-969255522#0,2
-969255522#1,2
-969255522#2,2
-969255522#3,2
-969255524#0,2
-969255524#1,2
-969255524#2,2
-969255524#3,2
-969255525,2
-969255526#0,2
-969255526#1,2
-969255526#2,2
-969255526#3,2
-96945256#0,4
-96945256#1,4
-96945256#2,4
-96945256#3,4
-96945256#4,4
-96945256#5,4
-96945256#6,4
-96945256#7,4
-970432145#0,2
-970432145#1,2
-970432145#2,2
-970432145#3,2
-970432147,2
-97094331,2
-97094334,2
-97094336,2
-97094346#0,2
-97094346#1,2
-97094352#0,2
-97094352#1,2
-97094352#3,2
-97094352#4,2
-97094352#5,2
-97094352#6,2
-97094353#0,2
-97094353#1,2
-97094353#2,2
-97094377#0,2
-97094377#1,2
-97094401,2
-971381320,2
-971424421#1,2
-971635753#0,5
-971635753#2,5
-971635755,2
-971635756#0,2
-971635756#1,2
-971635757#1,2
-971635757#2,2
-971635759#0,2
-971635759#1,2
-971635761#0,4
-971635761#2,4
-971635762#1,2
-971635764#0,2
-971635764#1,2
-971635764#2,2
-971635766#0,2
-971635766#1,2
-971635767#0,2
-971635767#1,2
-971635767#2,2
-971635767#3,2
-971635768#0,2
-971635768#1,2
-971635768#2,2
-971635768#3,2
-971635768#4,2
-971635768#5,2
-971635768#6,2
-971635768#7,2
-971635768#8,2
-971639540#0,4
-971639540#1,4
-971639540#2,4
-971793662,2
-971951961,2
-971951962,2
-972076491,2
-972076495#0,2
-972076495#1,2
-972076495#2,2
-972076495#3,2
-972076495#4,2
-972076495#5,2
-972076496,2
-972076497,2
-972076498#0,2
-972076498#1,2
-972076498#2,2
-972076498#3,2
-972076498#4,2
-972076499,2
-972076500,2
-972076501#0,2
-972076501#1,2
-972076501#2,2
-972076501#3,2
-972076501#4,2
-972076502,2
-972076503,2
-972080619,2
-972377798,2
-972377803,2
-972494454,2
-972494455,2
-972494456,2
-972494457,2
-972891972#0,2
-973027208,2
-973027209,2
-973027210,2
-973027211,2
-973027216,2
-973027217,2
-973027218,2
-973027219,2
-973157165#0,2
-973157165#1,2
-973157166,2
-973157167,2
-973157168#0,2
-973157168#1,2
-973157169#0,2
-973157169#1,2
-973157170#0,2
-973157170#1,2
-973157170#2,2
-973157171,2
-973157172,2
-973157173,2
-97358465#0,2
-97358465#1,2
-97358465#3,2
-97388457,2
-97388458#1,2
-97388458#2,2
-97388458#3,2
-974584601#0,4
-974584601#1,4
-974584601#2,4
-974784709,2
-974784710,2
-974784711,2
-974784712,2
-974784713,2
-974784714,2
-974784715,2
-974784716,2
-974784717,2
-974784718,2
-974784719,2
-974784720,2
-974784722,2
-974784723,2
-974992231,2
-975020465,2
-975107721,4
-975431868#1,2
-975431868#2,2
-975465292,2
-975467300,2
-975467301,2
-975467302,2
-975586047#0,2
-975586047#1,2
-975586050#0,2
-975586050#1,2
-975586050#2,2
-975590919#0,2
-975590919#1,2
-975590919#2,2
-975601982,2
-975601983#0,2
-975601983#2,2
-975605920#0,2
-975605920#1,2
-975605920#2,2
-975963629#1,2
-975963629#2,2
-975963631,2
-975963632,2
-975963633,2
-975963634,2
-975963635#0,2
-975963635#10,2
-975963635#11,2
-975963635#12,2
-975963635#2,2
-975963635#4,2
-975963635#7,2
-975963635#8,2
-976100251,2
-976186649,2
-976187942,2
-976187943,2
-976483682,2
-976483683#1,2
-976485405,2
-976485406,2
-976485409#0,2
-976485409#1,2
-976487550,2
-976572658,4
-976641017,2
-976918787,2
-976918788,2
-976918789,2
-976918790,2
-976918791,2
-976918792#0,2
-976918792#1,2
-976918793,2
-976918794,2
-976918795,2
-976918796,2
-976918797,2
-976918798,2
-976918799,2
-976918800,2
-976918801,2
-976918802#0,2
-976918802#1,2
-976918803,2
-976918804,2
-976918805,2
-976918806,2
-976918807,2
-976918808,2
-976918809,2
-976918812#0,2
-976922577,2
-976922578,2
-976922579,2
-976922580,2
-976922582#1,2
-976922583#0,2
-976922583#1,2
-977074532#0,2
-977074534#0,2
-977074534#1,2
-977074534#2,2
-977074534#3,2
-977074534#4,2
-977074537#0,2
-977074537#1,2
-977074537#2,2
-977074537#3,2
-977074537#4,2
-977074537#5,2
-977074537#6,2
-977074537#7,2
-977074537#8,2
-977074537#9,2
-977074538#0,2
-977074538#1,2
-977074538#2,2
-977074538#3,2
-977074538#4,2
-977074538#5,2
-977074543#0,2
-977074543#1,2
-977074543#2,2
-977074543#3,2
-977074543#4,2
-977074543#5,2
-977074543#6,2
-977074543#7,2
-977074543#8,2
-977074546,2
-977074550#1,2
-977074550#3,2
-977074550#5,2
-977074550#6,2
-977074551,2
-977074557,2
-977074559,2
-977074575#0,2
-977074575#1,2
-977074579,2
-977074584,2
-977074587,2
-977074590,2
-977074593,2
-977074596,2
-977074599#0,2
-977074599#1,2
-977074599#2,2
-977074599#3,2
-977074599#4,2
-977074599#5,2
-977074601#0,2
-977074601#1,2
-977074601#2,2
-977074601#3,2
-977074602#0,2
-977074602#1,2
-977074603#0,2
-977074603#1,2
-977074603#2,2
-977074603#3,2
-977074603#4,2
-977074614,2
-977074615,2
-977074622,2
-977074630,2
-977074631,2
-977074639#0,2
-977074650,2
-977074651,2
-977074662#1,2
-977074662#2,2
-977074663,2
-977074664#0,2
-977074664#1,2
-977074673,2
-977074675,2
-977074678,2
-977090061,2
-977091221#0,2
-977091222,2
-977091223#0,2
-977091223#1,2
-977091224,2
-977091225,2
-977091226,2
-977091227,2
-977091228,2
-977091229,2
-977091230,2
-977091231,2
-977091232,2
-977091233,2
-977091234,2
-977094740#0,2
-977094740#1,2
-97710264#0,2
-97710264#1,2
-97710264#2,2
-97725517#0,2
-97725517#1,2
-97725517#2,2
-97725523,2
-977351996,2
-977351997,2
-977351998,2
-977351999,2
-977352000,2
-977352001,2
-977352002,2
-977352003,2
-977352004,2
-977352005,2
-977352006,2
-977352007,2
-977352008,2
-977352009,2
-977352010,2
-978837517#0,2
-978837517#1,2
-978949693,2
-980482068,2
-980482069,2
-980482070,2
-980482799,2
-980482800,2
-981501772,2
-981508116#1,2
-981508116#2,2
-981508116#3,2
-981508116#4,2
-981508116#5,2
-982175073,2
-982175074,2
-982175075#0,2
-982175076,2
-982175077,2
-982175078,2
-982175081#0,2
-982175082#0,2
-982175083#0,2
-982175084,2
-982175086,2
-982175087,2
-982175088#0,2
-982175088#1,2
-982175090,2
-982175091,2
-982175092#0,2
-982175092#1,2
-982175096#0,2
-982175096#1,2
-982175106,2
-982664557,2
-982664558#0,2
-982664558#1,2
-982664558#2,2
-982707102,2
-982707103,2
-982707104,2
-982709631,2
-982709633,2
-98339122#0,2
-98339122#1,2
-98339122#2,2
-98339298#1,2
-98339298#2,2
-98339298#3,2
-98339399,2
-98346598#0,2
-98346598#1,2
-98346598#2,2
-98346598#3,2
-98346598#4,2
-98346598#5,2
-98346598#6,2
-98346598#8,2
-98346598#9,2
-98346607#0,2
-98346607#2,2
-98346607#3,2
-98346607#4,2
-98346620#0,2
-98346654#0,2
-98346654#2,2
-98346656#0,2
-98346656#1,2
-98346656#2,2
-98346662#0,2
-98346664#0,2
-98346664#1,2
-98346664#2,2
-98346677#0,2
-98346677#1,2
-98346677#2,2
-98346677#3,2
-98431719#0,2
-98431719#1,2
-98431785#0,2
-98431785#1,2
-98438218,2
-98438222,2
-98438232#0,2
-98438232#1,2
-98438266,2
-98438276#1,2
-98438276#2,2
-984660312,2
-985576937,2
-985576938,2
-985576939,2
-985576940,2
-985576941,2
-985576942,2
-985576943#0,2
-985576943#1,2
-985576944,2
-985576945,2
-985576946,2
-985576947,2
-985576949#0,2
-985576950,2
-985576952,2
-985576953,2
-985576954,2
-985576955,2
-985576956,2
-985576957,2
-985576958,2
-985576959,2
-985576960,2
-985576961,2
-985576962,2
-9862090#0,2
-9862090#3,2
-9862106#1,2
-9862106#2,2
-9862106#5,2
-9862337#1,2
-9862337#2,2
-9862369#0,4
-9862369#1,4
-9862369#2,4
-9862369#3,4
-9862439#0,2
-9862439#1,2
-9862439#2,2
-9862439#3,2
-9862439#5,2
-9862493#0,2
-9862493#2,2
-9862504,2
-9862507#0,2
-9862507#1,2
-9862507#2,2
-9862507#3,2
-9862507#4,2
-9862507#5,2
-9864218#0,2
-9864218#1,2
-9864218#2,2
-9864218#3,2
-9864306#0,2
-9864306#1,2
-98813741#1,2
-98813781#0,2
-98813781#1,2
-98813781#2,2
-988202495#1,2
-988228144,2
-988276432,2
-988300447,2
-993094399#0,2
-993094399#1,2
-993094400#0,2
-993654674,2
-995265522,2
-995265523#1,2
-995265523#2,2
-995312889,2
-99536526,2
-99536600,2
-99536613#0,2
-99536613#1,2
-99536613#2,2
-99536613#3,2
-99536613#4,2
-99536613#5,2
-99536613#6,2
-99536613#7,2
-99536613#8,2
-99536663#0,2
-99536663#1,2
-99536670#0,2
-99536670#1,2
-99536694#0,2
-99536694#2,2
-99536694#3,2
-99536733#0,2
-99536733#1,2
-99536753#0,2
-99536753#1,2
-99536753#2,2
-99536753#3,2
-996583078,2
-996583079,2
-996583080#0,2
-996583080#1,2
-996583081#0,2
-996583081#2,2
-996583081#3,2
-996583081#4,2
-996583356,2
-996583357,2
-997006671,2
-997014586,2
-997014590,2
-997272535#0,2
-997272535#1,2
-997272536,2
-997601389,2
-997721994,2
-997721999,2
-997733076,2
-997733078#0,2
-997733078#1,2
-997814518,2
-997814520#0,2
-997814522,2
-997814526,2
-997814527,2
-997814530,2
-997814534,2
-997986367#1,2
-997986370#0,2
-997986372,2
-997986373#0,2
-997986373#1,2
-997987966,2
-998155277#0,2
-998156017#0,2
-998156017#1,2
-998173026,2
-998173030,2
-998173031#0,2
-998173031#1,2
-998173040#0,2
-998173040#1,2
-998215764,2
-998215771,2
-998219408,2
-998260848,2
-998260849,2
-998260850#0,2
-998260850#1,2
-998260850#2,2
-998265523#0,2
-998265530#0,2
-998265530#1,2
-998265530#2,2
-998265532,2
-998265533,2
-998265534#0,2
-998271115,2
-998380604,2
-99912423#0,2
-99912423#1,2
-999237765,2
-999237766,2
-999356559#0,2
-999356559#1,2
-999486571#0,2
-999486572#0,2
-999876770#0,2
-999876770#1,2
1003921071,2
1003921072,2
1003921073,2
1003921074,4
1003921075,2
1003921076#0,2
1003921076#1,2
1003934607#0,2
1003934607#1,2
1003934608#0,2
1003934608#1,2
1003934609#0,2
1003934609#1,2
1003934609#2,2
1003934609#3,2
1003934609#4,2
1003934609#5,2
1003934609#6,2
1003934609#7,2
1004010444#0,2
1004010444#1,2
1004010447,2
1004155676,2
1004155677,2
100507466,2
100507492,2
100522215#0,2
100522215#1,2
100522215#2,2
100522215#3,2
100522215#4,2
100522216#0,2
100522216#1,2
100522218#1,2
100522218#2,2
100522218#3,2
100607412#0,2
100607412#1,2
100607412#2,2
100607412#3,2
100607412#4,2
100607414#1,2
100607414#2,2
100607414#3,2
100607416#0,2
100607416#1,2
100607418#0,2
100607418#1,2
100607418#2,2
100607421#0,2
100607421#1,2
100607421#2,2
100607423#0,2
100607423#1,2
100607423#2,2
100607423#3,2
100607423#4,2
100607423#6,2
100607423#7,2
100607424#0,2
100607424#1,2
100607424#2,2
100607424#3,2
100607424#4,2
100607425#0,2
100607425#1,2
100607425#2,2
100607425#3,2
100607432#0,2
100607432#1,2
100607432#2,2
100607432#3,2
100607432#4,2
100607438,2
100607439#0,2
100607439#1,2
100607440#0,2
100607440#1,2
100607441,2
100607447#0,2
100607447#1,2
100607448#0,2
100607448#1,2
100607448#2,2
100607448#3,2
100607448#4,2
100607449#0,2
100607449#1,2
100607449#2,2
100607449#3,2
100610392,2
100610398,2
100610420,2
1006428345,2
100676071,2
100677425#0,2
100677425#1,2
100677425#2,2
100677427,2
100677432#0,2
100677432#1,2
100718977,2
100718989#0,2
100718989#1,2
100719008#0,2
100719008#1,2
100719008#2,2
100719010,2
100719012,2
100719018,2
100719020#0,2
100719020#1,2
100719028,2
100719035#0,2
100719035#1,2
1007388304#2,2
1007388304#3,2
1007388304#4,2
1007388304#5,2
1007388304#6,2
100854167#0,2
100854167#1,2
100854167#2,2
100854167#3,2
100854167#4,2
100854465,2
100854466,2
1010239712#0,2
1010239712#1,2
1010239712#2,2
1010239712#3,2
1010239712#4,2
1010239712#5,2
1010341969#1,2
1010341969#2,2
1010341971,2
1010341972#6,2
1010341972#7,2
1010341973#1,2
101043771,2
101043783#0,2
101043783#2,2
101047855#0,2
101047855#1,2
101047857#0,2
101047857#1,2
101047857#2,2
101047857#3,2
1010980308#0,2
1010980308#1,2
1010980309,2
1011003540,2
1011003541,2
1011033746#0,2
1011033746#1,2
1011033748,2
1011126755#1,2
1011126756,2
1011257405#0,2
1011257405#1,2
1011257405#2,2
1011257406,2
1011257407,2
1011281944#0,2
1011281944#1,2
1011328609#0,2
1011328609#2,2
1011328609#3,2
1011328611#0,2
1011328612,2
101221767#0,2
101221767#1,2
101221769#0,2
101221769#1,2
101221769#2,2
101221769#3,2
101221769#4,2
101221769#5,2
101221769#6,2
101221769#7,2
101221769#8,2
101221771#0,2
101221771#1,2
101221771#2,2
101221771#3,2
101221771#4,2
101221771#5,2
101221775#0,2
101221775#1,2
101221775#2,2
101221775#3,2
1013299009#0,4
1013299009#2,4
1013299009#3,4
10135248#1,2
10135248#2,2
10135250#3,2
10136485,4
101394572#1,2
101395266,2
1014122939#1,2
1014141254,2
1014169731#0,4
1014169731#1,4
1014169731#2,4
1014169731#3,4
1014169732,2
1014181092,2
1014181093,2
1014181097,2
1014183573,2
1014183575,2
1014183577,2
1014183579,2
1014183587,2
1014183588,2
1014211061,2
1014357556#0,2
1014357556#1,2
1015248009#1,2
1015248833,2
1015248834,2
1015266360,2
1015347466,2
1015347467#0,2
1015347467#1,2
1015360876,2
1015407362,2
1015407363,2
1015407364,2
1015407365#0,2
1015407365#1,2
1015407417,2
1015407418,2
1015407419,2
1015407420,2
1015407421,2
1015407422,2
1015407423#0,2
1015407423#1,2
1015407424#0,2
1015407424#1,2
1015407424#2,2
1015407425#0,2
1015407425#1,2
1015407426,2
1015407427,2
1015407428,2
1015407429#0,2
1015407429#1,2
1015417561,2
1015417614#0,2
1015417614#1,2
1015417995,2
1015418010#1,2
1015418010#2,2
1015418011#1,2
1015418012,2
1015478956,2
101577136#0,2
101577136#1,2
101577136#10,2
101577136#2,2
101577136#3,2
101577136#4,2
101577136#5,2
101577136#6,2
101577136#7,2
101577136#8,2
101577136#9,2
101577144#0,2
101577144#1,2
1015840304#0,2
1015840304#1,2
1015840305#0,2
1015840305#1,2
1015840305#2,2
1015840305#3,2
1015840305#4,2
1015855119#1,2
1015855121,2
1015855122,2
1015855124#1,2
1015855124#2,2
1015855124#3,2
1015855126,2
1015934905,2
1015934906,4
1015934913#1,2
1016581429,2
1016974920,2
1016974922#1,2
1016974924,2
1016974926,2
1016974927#0,2
1016974927#1,2
1016974927#2,2
1016974928#0,2
1016974928#1,2
1016974928#10,2
1016974928#11,2
1016974928#12,2
1016974928#13,2
1016974928#2,2
1016974928#3,2
1016974928#4,2
1016974928#5,2
1016974928#6,2
1016974928#7,2
1016974928#8,2
1016974928#9,2
1017016981,2
1017016994,2
1017016995#0,2
1017016995#1,2
1017016997#0,2
1017016997#1,2
1017016997#2,2
1017016998,2
1017127888#0,2
1017127888#1,2
1017127888#2,2
1017127889,2
1017127890,2
1017127891,2
1017127892,2
1017127893,2
1017312071,2
1017312073#0,2
1017312073#1,2
1017312074#0,2
1017312074#1,2
1017312074#2,2
1017312077#0,2
1017312077#1,2
1017312077#2,2
1017312077#3,2
1017312077#4,2
1017312078#1,2
1017312078#2,2
1017312078#3,2
1017312078#4,2
1017312079,2
1017319789,2
1017339012#0,2
1017339014,2
1017550454,2
1017590370#0,2
1017590370#1,2
1017590378,2
101823114,4
101825357,2
101830059,2
101830061#0,2
101830061#1,2
101830061#2,2
101830061#3,2
101830064,2
101830071,2
101833446#0,2
101833446#1,2
101841551#0,2
101841551#1,2
101841888,2
101842203#0,2
101842203#1,2
1018575698#0,2
1018575698#1,2
1018575699#0,2
1018575699#1,2
1018575700#0,2
1018575701,2
1019446748,2
1019446749#0,2
1019446749#1,2
1019446759,2
1019446760#0,2
1019446760#1,2
101958854,2
1019682209,4
1019682210,4
1019979210,2
1019979211,2
1019992178#1,2
1020003617,2
1020224414,2
1020224415,2
1020224426#0,2
1020224426#1,2
1020224426#2,2
1020224426#3,2
1020224427#0,2
1020224427#1,2
1020224427#2,2
1020224428,2
1020224429,2
1020224430,2
1020404070,2
1020404071,2
1020404072#0,2
1020404072#1,2
1020404076,2
1020404077,2
1020584626#0,2
1020584626#1,2
1020584626#2,2
1020584626#3,2
1020584626#4,2
1020632512,2
1020695620#0,2
1020695620#1,2
1020695620#2,2
1020695620#3,2
1020695621#0,2
1020695621#1,2
1020695623#0,2
1020695623#1,2
1020695623#2,2
1020695624,2
1020695625,2
1020713119#0,2
1020713119#1,2
1020713686,2
1020774929,2
1020778719,4
1020819691#0,2
1020819691#1,2
1020819701#0,2
1020819701#1,2
1020819702,2
1020819703,2
1020819704,2
1020819706#0,2
1020819706#1,2
1021163486#1,2
1021163486#2,2
1021163486#3,2
1021185343#1,2
1021218018,2
1021587218,2
1022040118,2
1022125389,2
10221444#3,2
10221444#5,2
10221444#6,2
10221444#7,2
10221445#1,2
10221446#1,2
10221448#0,2
10221448#1,2
10221607,2
1022222594#1,2
1022406256,2
1022934190,2
1022934196,4
1022934199,4
1022934199-AddedOffRampEdge,5
1022934199-AddedOnRampEdge,5
1022934201,4
1022934201-AddedOffRampEdge,5
1022934203,2
1022934205,4
1022934210,2
1022934214#0,2
1022934214#1,2
1022934214#2,2
1022934214#6,2
1022934215#0,4
1022934218,5
1022934220,5
1022934226,5
1022934227,5
1022934228,5
1022934229,5
1022934232,4
1022934233,2
1022934237,2
1022934239,4
1022934241,2
1022934254,2
1022934258,4
1022934262,4
1022934264,2
1022934266,2
1022934272,7
1022934276,2
1022934285#1,2
1022934290,2
1022934298,4
1022934300,2
1022934302,4
1022934304,2
1022934308,2
1022934310,4
1022934314,5
1022934316,4
1022934318,4
1022934320,2
1022934322,7
1022934324#0,2
1022934324#1,2
1022934324#10,2
1022934324#11,2
1022934324#12,2
1022934324#2,2
1022934324#3,2
1022934324#4,2
1022934324#5,2
1022934324#6,2
1022934324#7,2
1022934324#9,2
1022934327#0,4
1022934327#1,4
1022934327#2,4
1022934330#0,2
1022934330#1,2
1022934332,2
1022934335,2
1022939929,2
1022939933,4
1022939935,4
1022939937,2
1022939939,4
1022939944,4
1022939947,4
1022939949,2
1022939952,5
1022939959,4
1022939961,2
1022939963,4
1022939965,4
1022939971,2
1022939981,2
1022939983,4
1022939989,4
1022939990,2
1022940030,2
1022940046,2
1022940048,2
1023243894,2
102344949#0,2
102344949#1,2
102344954#0,2
102344954#1,2
102344954#2,2
102344954#3,2
102344954#4,2
102345025#0,2
102345025#1,2
102345054,2
102345095#0,2
102345095#1,2
102345095#2,2
102345100#0,2
102345100#1,2
102345100#2,2
102345133,2
102345138#0,2
102345138#1,2
102345180#0,2
102345180#1,2
102345263,2
1023578354,2
1023578359,2
1023578362,5
1023578366#1,2
1023578397,4
1023578403,4
1023578404,2
1023578406,4
1023578407,4
1023578409,4
1023578411,2
1023578413,2
1023578416,4
1023578424,4
1023578430#0,4
1023578430#1,4
1023578488,5
1023578494,5
1023578506#1,4
1023578511,4
1023578513,4
1023578518,5
1023578521,4
1023578532,4
1023578538,4
1023578541,2
1023578543,4
1023578547#0,7
1023578550,2
1023578551,4
1023578552,5
1023578560#1,5
1023578564,7
1023578567,5
1023578572#1,5
1023578578,4
1023578581,4
1023578588,4
1023578589,2
1023578600,4
1023578603,2
1023578605,5
1023578611,2
1023578613,5
1023594575#0,2
1023594575#1,2
1023594576#0,2
1023594576#1,2
1023594576#3,2
1023594576#4,2
1023594576#5,2
1023596582,2
1023596583,2
1023596584,2
1023596585#0,2
1023596585#1,2
1023596585#2,2
1023596585#3,2
1023596585#4,2
1023596586,2
1023596587,2
1023596588,2
1023596589#0,2
1023596589#1,2
